id,budget,genres,keywords,original_language,popularity,release_date,revenue,runtime,tagline,title,score,vote_count
8676,70000000,"['Romance', 'Comedy', 'Adventure']","[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1227, ""name"": ""cemetery""}, {""id"": 1422, ""name"": ""boat""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1938, ""name"": ""sword""}, {""id"": 1964, ""name"": ""cave""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 3342, ""name"": ""yacht""}, {""id"": 3345, ""name"": ""bahamas""}, {""id"": 3468, ""name"": ""jet ski""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14785, ""name"": ""underwater""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 41185, ""name"": ""heiress""}, {""id"": 163758, ""name"": ""ex-husband ex-wife relationship""}, {""id"": 194943, ""name"": ""henchmen""}]",en,21.789615,2008-02-07,111231041,112.0,This February True Love Takes a Dive.,Fool's Gold,5.4,444
8681,25000000,"['Action', 'Thriller']","[{""id"": 90, ""name"": ""paris""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 6019, ""name"": ""human trafficking""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 13059, ""name"": ""prostitution""}, {""id"": 182045, ""name"": ""albanian""}, {""id"": 197430, ""name"": ""missing daughter""}, {""id"": 212801, ""name"": ""ex cia agent""}]",en,80.879032,2008-02-18,226830568,93.0,They took his daughter.  He'll take their lives.,Taken,7.2,4369
8688,73000000,"['Crime', 'Mystery']","[{""id"": 585, ""name"": ""casino""}, {""id"": 2339, ""name"": ""political activism""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 15155, ""name"": ""witness to murder""}]",en,20.790703,1998-08-07,103891409,98.0,Believe everything except your eyes.,Snake Eyes,5.8,327
8698,78000000,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 5458, ""name"": ""men""}, {""id"": 160130, ""name"": ""invisible man""}, {""id"": 191409, ""name"": ""captain nemo""}, {""id"": 191439, ""name"": ""allan quatermain""}, {""id"": 206581, ""name"": ""venezia""}, {""id"": 232533, ""name"": ""immortal""}]",en,47.436675,2003-07-11,179265204,110.0,The power of seven become a league of one.,The League of Extraordinary Gentlemen,5.7,1155
8699,26000000,['Comedy'],"[{""id"": 917, ""name"": ""journalism""}, {""id"": 4411, ""name"": ""sexism""}, {""id"": 6198, ""name"": ""ladder""}, {""id"": 8531, ""name"": ""panda""}, {""id"": 18298, ""name"": ""tv show in film""}, {""id"": 41390, ""name"": ""mustache""}, {""id"": 165288, ""name"": ""misogynist""}, {""id"": 167241, ""name"": ""newsroom""}, {""id"": 167250, ""name"": ""teleprompter""}, {""id"": 167254, ""name"": ""gang warfare""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 185281, ""name"": ""news spoof""}]",en,29.342744,2004-07-09,90574188,94.0,They bring you the news so you don't have to get it yourself.,Anchorman: The Legend of Ron Burgundy,6.7,1493
8741,52000000,"['Drama', 'History', 'War']","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 907, ""name"": ""japanese""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 3994, ""name"": ""battle assignment""}, {""id"": 4278, ""name"": ""invasion""}, {""id"": 4405, ""name"": ""marine corps""}, {""id"": 4595, ""name"": ""u.s. army""}, {""id"": 7156, ""name"": ""commander""}, {""id"": 8083, ""name"": ""pacific""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 11106, ""name"": ""infantry""}, {""id"": 11139, ""name"": ""steel helmet""}, {""id"": 11400, ""name"": ""sergeant""}, {""id"": 11823, ""name"": ""pacific island""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 14955, ""name"": ""fighting""}, {""id"": 160325, ""name"": ""guadalcanal""}, {""id"": 169123, ""name"": ""awol""}, {""id"": 232587, ""name"": ""philosophic conflict""}]",en,40.072583,1998-12-25,98126565,170.0,Every man fights his own war.,The Thin Red Line,7.2,771
8780,30000000,['Comedy'],"[{""id"": 3725, ""name"": ""pregnancy and birth""}, {""id"": 7638, ""name"": ""surrogate mother""}]",en,11.409124,2008-04-23,63833449,99.0,Would you put your eggs...in this basket?,Baby Mama,5.8,205
8810,2000000,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","[{""id"": 1653, ""name"": ""explosive""}, {""id"": 1789, ""name"": ""boomerang""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 5650, ""name"": ""feral child""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 5890, ""name"": ""community""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10590, ""name"": ""oil""}, {""id"": 10689, ""name"": ""wasteland""}, {""id"": 12365, ""name"": ""gang rape""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 17937, ""name"": ""desolate""}, {""id"": 158269, ""name"": ""oil refinery""}, {""id"": 164899, ""name"": ""disfigurement mask""}, {""id"": 172841, ""name"": ""music box""}, {""id"": 175994, ""name"": ""oil tanker""}, {""id"": 192213, ""name"": ""wanderer""}, {""id"": 205624, ""name"": ""ozploitation""}, {""id"": 234290, ""name"": ""motorcycle gangs""}]",en,37.117362,1981-12-24,24600832,95.0,"When all that's left is one last chance, pray that he's still out there ... somewhere!",Mad Max 2: The Road Warrior,7.3,957
8814,60000000,"['Adventure', 'Action', 'Horror']","[{""id"": 3822, ""name"": ""teleportation""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 162482, ""name"": ""severed ear""}, {""id"": 162484, ""name"": ""future war""}, {""id"": 162487, ""name"": ""wisecrack humor""}, {""id"": 162491, ""name"": ""commando mission""}]",en,29.261348,2005-10-20,55987321,105.0,No one gets out alive.,Doom,5.0,609
8818,55000000,"['History', 'Drama', 'Music']","[{""id"": 549, ""name"": ""prostitute""}, {""id"": 165707, ""name"": ""deification""}, {""id"": 165713, ""name"": ""dancehall hostess""}, {""id"": 165716, ""name"": ""per\u00f3nism""}, {""id"": 165718, ""name"": ""argentine president""}, {""id"": 165725, ""name"": ""rise to power""}, {""id"": 165727, ""name"": ""singing narrator""}, {""id"": 165728, ""name"": ""soccer ball""}]",en,7.027139,1996-12-14,141047179,134.0,The Most Anticipated Motion Picture Event of The Year,Evita,5.9,120
8831,27000000,"['Thriller', 'Science Fiction', 'Action', 'Crime']","[{""id"": 779, ""name"": ""martial arts""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 10568, ""name"": ""science fiction""}, {""id"": 175629, ""name"": ""alternative reality""}]",en,13.308127,1994-09-15,101646581,99.0,They killed his wife ten years ago. There's still time to save her. Murder is forever... until now.,Timecop,5.5,282
8834,75000000,"['Action', 'Drama', 'Mystery', 'Thriller']","[{""id"": 242, ""name"": ""new york""}, {""id"": 591, ""name"": ""cia""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1749, ""name"": ""taxi driver""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4934, ""name"": ""theory""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6086, ""name"": ""government""}, {""id"": 6318, ""name"": ""control""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 192097, ""name"": ""target""}, {""id"": 194581, ""name"": ""geronimo""}, {""id"": 226689, ""name"": ""newsletter""}]",en,22.179658,1997-08-07,136982834,135.0,What if your most paranoid nightmares had just come true?,Conspiracy Theory,6.5,431
8835,18000000,['Comedy'],"[{""id"": 171162, ""name"": ""harvard law school""}, {""id"": 171165, ""name"": ""black female judge""}, {""id"": 171169, ""name"": ""smart blonde""}, {""id"": 171176, ""name"": ""girl power""}]",en,25.43954,2001-07-13,141774679,96.0,Don't judge a book by its hair color!,Legally Blonde,6.1,882
8836,30000000,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","[{""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,25.454549,2008-07-24,68369434,104.0,"To find the truth, you must believe.",The X Files: I Want to Believe,5.5,523
8839,50000000,"['Fantasy', 'Comedy', 'Family']","[{""id"": 3335, ""name"": ""halloween""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 193545, ""name"": ""young heroes""}, {""id"": 202322, ""name"": ""imaginary""}, {""id"": 206813, ""name"": ""supernatural ability""}, {""id"": 206834, ""name"": ""mischievous children""}]",en,19.830132,1995-05-26,287928194,100.0,Get an afterlife,Casper,6.0,1019
8840,57000000,['Fantasy'],"[{""id"": 2343, ""name"": ""magic""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 4798, ""name"": ""despot""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 5331, ""name"": ""village""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 6092, ""name"": ""army""}, {""id"": 8087, ""name"": ""horror""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 161257, ""name"": ""medieval""}, {""id"": 222855, ""name"": ""dragonheart""}]",en,31.791979,1996-05-31,115267375,103.0,You will believe.,DragonHeart,6.4,535
8843,33000000,"['Horror', 'Science Fiction', 'Thriller']","[{""id"": 793, ""name"": ""drowning""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 18130, ""name"": ""psychopathy""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,25.413955,2000-08-17,104155843,107.0,Enter The Mind Of A Killer,The Cell,6.0,436
8849,60000000,['Comedy'],"[{""id"": 242, ""name"": ""new york""}, {""id"": 1332, ""name"": ""cheating""}, {""id"": 1486, ""name"": ""flirt""}, {""id"": 4320, ""name"": ""lover""}, {""id"": 7476, ""name"": ""older woman seduces younger guy""}, {""id"": 9639, ""name"": ""playboy""}]",en,15.219263,2004-10-22,13395939,103.0,Meet a man who never met a woman he didn't love.,Alfie,5.6,248
8850,25000000,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']","[{""id"": 242, ""name"": ""new york""}, {""id"": 1815, ""name"": ""atomic bomb""}, {""id"": 2336, ""name"": ""ladykiller""}, {""id"": 3363, ""name"": ""hypnosis""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 155494, ""name"": ""radio series""}, {""id"": 189115, ""name"": ""invisibility""}, {""id"": 190034, ""name"": ""the shadow""}]",en,8.178203,1994-07-01,48063435,108.0,The Shadow Knows!,The Shadow,5.4,138
8854,16000000,"['Science Fiction', 'Action', 'Adventure']","[{""id"": 849, ""name"": ""dc comics""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 162365, ""name"": ""military""}]",en,2.848727,1997-08-15,1686429,97.0,Heroes don't come any bigger.,Steel,4.3,48
8859,13000000,['Comedy'],"[{""id"": 419, ""name"": ""dude""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 2415, ""name"": ""idiot""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 8224, ""name"": ""cannabis""}, {""id"": 11461, ""name"": ""hangover""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15237, ""name"": ""alcohol abuse""}, {""id"": 33648, ""name"": ""celebration""}, {""id"": 33885, ""name"": ""car""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 208349, ""name"": ""child""}]",en,25.316146,2000-12-15,73180723,83.0,"After a night they can't remember, comes a day they'll never forget.","Dude, Where’s My Car?",5.2,509
8870,80000000,"['Thriller', 'Action', 'Science Fiction']","[{""id"": 839, ""name"": ""mars""}, {""id"": 2964, ""name"": ""future""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 156810, ""name"": ""science""}, {""id"": 188351, ""name"": ""catastrophe""}]",en,13.800656,2000-11-10,33463969,106.0,Not A Sound. Not A Warning. Not A Chance. Not Alone.,Red Planet,5.4,267
8871,123000000,"['Family', 'Comedy', 'Fantasy']","[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 5331, ""name"": ""village""}, {""id"": 9963, ""name"": ""kids and family""}]",en,45.419668,2000-11-17,345141403,104.0,He puts the mean in green.,How the Grinch Stole Christmas,6.2,1386
8872,20000000,"['Music', 'Comedy']","[{""id"": 2571, ""name"": ""tv show""}, {""id"": 5540, ""name"": ""heavy metal""}, {""id"": 10582, ""name"": ""television producer""}, {""id"": 187056, ""name"": ""woman director""}]",en,21.815122,1992-02-14,121697323,94.0,You'll laugh. You'll cry. You'll hurl.,Wayne's World,6.5,728
8874,38000000,"['Comedy', 'Romance']","[{""id"": 1005, ""name"": ""karaoke""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 5756, ""name"": ""man-woman relation""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 13027, ""name"": ""wedding""}]",en,15.401855,1997-06-19,299288605,105.0,It's about finding the love of your life. And deciding what to do about it.,My Best Friend's Wedding,6.3,584
8909,75000000,"['Action', 'Thriller', 'Crime']","[{""id"": 782, ""name"": ""assassin""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 3045, ""name"": ""mission of murder""}, {""id"": 9748, ""name"": ""revenge""}]",en,73.82289,2008-06-19,258270008,110.0,Choose your destiny.,Wanted,6.4,2528
8913,11500000,"['Drama', 'Horror']","[{""id"": 1909, ""name"": ""coffin""}, {""id"": 2551, ""name"": ""pet""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 6350, ""name"": ""head injury""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 18127, ""name"": ""new neighbor""}, {""id"": 157488, ""name"": ""pet cemetery""}, {""id"": 157490, ""name"": ""dead cat""}, {""id"": 157492, ""name"": ""death of patient""}, {""id"": 157495, ""name"": ""loss of pet""}, {""id"": 157496, ""name"": ""dead lover""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 162181, ""name"": ""hit by truck""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 171247, ""name"": ""grave robbing""}, {""id"": 173099, ""name"": ""indian burial ground""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 192865, ""name"": ""burial ground""}]",en,20.747994,1989-04-21,57469467,103.0,Sometimes dead is better.,Pet Sematary,6.4,407
8914,60000000,"['Action', 'Science Fiction', 'Thriller']","[{""id"": 2988, ""name"": ""shark attack""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 158101, ""name"": ""alzheimer's disease""}, {""id"": 158108, ""name"": ""killer shark""}, {""id"": 158111, ""name"": ""no opening credits""}]",en,22.991269,1999-07-28,73648228,105.0,Bigger. Smarter. Faster. Meaner.,Deep Blue Sea,5.6,604
8916,60000000,"['Adventure', 'Animation', 'Comedy', 'Family']","[{""id"": 1402, ""name"": ""general""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2346, ""name"": ""worker""}, {""id"": 3126, ""name"": ""ant""}, {""id"": 3640, ""name"": ""work""}, {""id"": 4967, ""name"": ""assignment""}, {""id"": 6091, ""name"": ""war""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 161248, ""name"": ""individuality""}, {""id"": 225061, ""name"": ""friend""}]",en,41.515702,1998-10-02,171757863,83.0,Every ant has his day.,Antz,6.0,1272
8920,50000000,"['Animation', 'Comedy', 'Family']","[{""id"": 271, ""name"": ""competition""}, {""id"": 2248, ""name"": ""moderator""}, {""id"": 8133, ""name"": ""lasagne""}, {""id"": 195032, ""name"": ""garfield""}]",en,17.667826,2004-06-10,200804534,80.0,Get ready for frisky business.,Garfield,5.2,820
8922,10000000,"['Horror', 'Thriller']","[{""id"": 1583, ""name"": ""mass murder""}, {""id"": 4528, ""name"": ""song""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,23.316208,2001-07-01,59217789,90.0,What’s eating you?,Jeepers Creepers,6.1,720
8944,25000000,"['Comedy', 'Drama']","[{""id"": 887, ""name"": ""film producer""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 15160, ""name"": ""divorce""}]",en,8.31653,2008-10-17,6673422,104.0,Admit nothing.,What Just Happened,5.2,127
8952,13000000,"['Comedy', 'Drama', 'Romance']","[{""id"": 934, ""name"": ""judge""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 3202, ""name"": ""con man""}, {""id"": 4373, ""name"": ""fraud""}, {""id"": 9890, ""name"": ""jail""}, {""id"": 207059, ""name"": ""white collar criminal""}]",en,19.664699,2009-01-18,10652035,98.0,The Conman who wouldn't go straight.,I Love You Phillip Morris,6.4,503
8960,150000000,"['Fantasy', 'Action']","[{""id"": 334, ""name"": ""flying""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 5608, ""name"": ""affection""}, {""id"": 5920, ""name"": ""advertising expert""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 11794, ""name"": ""pokies""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,56.758411,2008-07-01,624029371,92.0,Bad Behavior. Bad Attitude. Real Hero.,Hancock,6.2,2961
8961,130000000,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']","[{""id"": 416, ""name"": ""miami""}, {""id"": 529, ""name"": ""ku klux klan""}, {""id"": 701, ""name"": ""cuba""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1941, ""name"": ""ecstasy""}, {""id"": 7963, ""name"": ""guant\u00e1namo""}, {""id"": 10089, ""name"": ""slaughter""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 12648, ""name"": ""bromance""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 18067, ""name"": ""exploding house""}, {""id"": 155799, ""name"": ""narcotics cop""}, {""id"": 156117, ""name"": ""illegal drugs""}, {""id"": 156805, ""name"": ""dea agent""}, {""id"": 167316, ""name"": ""buddy cop""}, {""id"": 179093, ""name"": ""criminal underworld""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226380, ""name"": ""haitian gang""}, {""id"": 226381, ""name"": ""minefield""}]",en,38.068736,2003-07-18,273339556,147.0,"If you can't stand the heat, get out of Miami.",Bad Boys II,6.3,1564
8963,53000000,"['Action', 'Thriller', 'Drama']","[{""id"": 339, ""name"": ""submarine""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4123, ""name"": ""embassy""}, {""id"": 4410, ""name"": ""u.s. navy""}, {""id"": 4933, ""name"": ""battle for power""}, {""id"": 6791, ""name"": ""torpedo""}, {""id"": 162365, ""name"": ""military""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 217133, ""name"": ""post cold war""}, {""id"": 221092, ""name"": ""aircraft carrier""}, {""id"": 226740, ""name"": ""chain of command""}, {""id"": 226741, ""name"": ""launch code""}, {""id"": 226742, ""name"": ""sonar""}]",en,20.334629,1995-05-12,157387195,116.0,Danger runs deep.,Crimson Tide,7.0,498
8966,37000000,"['Adventure', 'Fantasy', 'Drama', 'Romance']","[{""id"": 815, ""name"": ""soulmates""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 14782, ""name"": ""trust""}, {""id"": 33513, ""name"": ""desire""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 212760, ""name"": ""interspecies romance""}, {""id"": 223438, ""name"": ""based on young adult novel""}, {""id"": 231407, ""name"": ""fang vamp""}]",en,127.084938,2008-11-20,392616625,122.0,"When you can live forever, what do you live for?",Twilight,5.8,3561
8967,32000000,"['Drama', 'Fantasy']","[{""id"": 490, ""name"": ""philosophy""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 794, ""name"": ""red hair""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 2285, ""name"": ""telegram""}, {""id"": 3352, ""name"": ""tree""}, {""id"": 5404, ""name"": ""meteor""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 6712, ""name"": ""death of a child""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10706, ""name"": ""spirituality""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 159431, ""name"": ""voice over""}, {""id"": 212412, ""name"": ""very little dialogue""}, {""id"": 215020, ""name"": ""tarkovskyesque""}]",en,43.862456,2011-05-18,54674226,139.0,Nothing stands still.,The Tree of Life,6.5,987
8968,20000000,"['Thriller', 'Horror', 'Drama', 'Mystery']","[{""id"": 3030, ""name"": ""nightmare""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 5707, ""name"": ""childhood trauma""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 155808, ""name"": ""hometown""}, {""id"": 157154, ""name"": ""psychotherapy""}]",en,11.62423,2005-02-04,67192859,89.0,You thought it was just a story.,Boogeyman,4.6,191
8970,75000000,['Comedy'],"[{""id"": 242, ""name"": ""new york""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 209222, ""name"": ""misfortune""}]",en,4.842626,1999-04-02,29000000,90.0,"They fell in love 24 years ago... and in the next 24 hours, they'll remember why.",The Out-of-Towners,5.0,45
8975,20000000,"['Action', 'Adventure', 'Drama', 'Thriller']","[{""id"": 3149, ""name"": ""gangster boss""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6223, ""name"": ""change""}, {""id"": 15087, ""name"": ""iraq war""}]",en,7.679336,2006-10-13,22165608,92.0,War is Fine But The Fight Continues,The Marine,5.0,163
8976,30000000,['Comedy'],"[{""id"": 242, ""name"": ""new york""}, {""id"": 367, ""name"": ""shyness""}, {""id"": 3658, ""name"": ""career""}, {""id"": 8044, ""name"": ""flight""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 12670, ""name"": ""los angeles""}]",en,19.212552,2005-04-22,42886719,107.0,There's nothing better than a great romance... to ruin a perfectly good friendship.,A Lot Like Love,6.5,318
8978,30000000,['Thriller'],"[{""id"": 726, ""name"": ""drug abuse""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 2375, ""name"": ""junkie""}, {""id"": 2885, ""name"": ""prison cell""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 3543, ""name"": ""transport of prisoners""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 5343, ""name"": ""molotow cocktail""}, {""id"": 5632, ""name"": ""new year's day""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11734, ""name"": ""police corruption""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18107, ""name"": ""silencer""}, {""id"": 156650, ""name"": ""machine gun""}, {""id"": 161998, ""name"": ""night vision goggles""}, {""id"": 173845, ""name"": ""exploding bus""}, {""id"": 178929, ""name"": ""detroit michigan""}]",en,18.706504,2005-01-19,35294470,109.0,Unite and fight.,Assault on Precinct 13,6.0,311
8982,6000000,"['Action', 'Crime', 'Drama', 'Thriller']","[{""id"": 188, ""name"": ""buddhism""}, {""id"": 2857, ""name"": ""elephant""}, {""id"": 5656, ""name"": ""sydney""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 6211, ""name"": ""fighter""}, {""id"": 8847, ""name"": ""tempel""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 18165, ""name"": ""animal""}]",th,11.81832,2005-08-11,27165581,108.0,Vengeance Knows No Mercy,The Protector,6.8,167
8984,55000000,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']","[{""id"": 6021, ""name"": ""employee""}, {""id"": 6282, ""name"": ""workplace""}, {""id"": 10850, ""name"": ""sexual harassment""}, {""id"": 34038, ""name"": ""intrigue""}]",en,15.064058,1994-12-09,214015089,123.0,Sex Is Power.,Disclosure,5.9,210
8988,25000000,"['Drama', 'War']","[{""id"": 447, ""name"": ""post traumatic stress  disorder""}, {""id"": 8159, ""name"": ""iraq war veteran""}, {""id"": 33564, ""name"": ""u.s. soldier""}, {""id"": 187056, ""name"": ""woman director""}]",en,4.002579,2008-03-28,11207130,113.0,The bravest place to stand is by each other's side.,Stop-Loss,6.1,82
