id,budget,genres,keywords,original_language,popularity,release_date,revenue,runtime,tagline,title,score,vote_count
9297,75000000,"['Animation', 'Comedy', 'Family', 'Fantasy']","['monster', 'secret', 'toy', 'children', 'neighbor', 'mission', 'child']",en,36.368839,2006-07-21,140175006,91.0,The House is . . . ALIVE!,Monster House,6.3,874
9303,4500000,"['Crime', 'Drama', 'Romance', 'Thriller']","['prison', ""women's prison"", 'suspense', 'mafia', 'lesbian', 'gangster', 'ex-con', 'woman director']",en,15.359952,1996-09-13,7011317,108.0,"In their world, you can't buy freedom, but you can steal it.",Bound,6.9,198
9306,40000000,"['Fantasy', 'Horror', 'Science Fiction']","['monster', 'experiment', 'island', 'mutation', 'genetics', 'hybrid', 'remake', 'h. g. wells']",en,13.210898,1996-08-23,49627779,96.0,The gates of hell are unlocked.,The Island of Dr. Moreau,4.6,147
9312,18000000,"['Action', 'Fantasy']","['martial arts', 'monster', 'island', 'gore', 'sorcerer', 'tournament', 'violence', 'based on video game', 'hand to hand combat']",en,16.470895,1995-08-18,122195920,101.0,Nothing In This World Has Prepared You For This.,Mortal Kombat,5.4,442
9315,55000000,"['Thriller', 'Drama', 'Mystery']","['berlin', 'loss of father', 'airplane', 'baby-snatching']",en,32.05145,2005-09-22,223387299,98.0,If Someone Took Everything You Live For... How Far Would You Go To Get It Back?,Flightplan,6.1,772
9327,54000000,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']","['overweight', 'overweight man', 'duringcreditsstinger']",en,20.28119,1996-06-26,128769345,95.0,"Inside Sherman Klump, a party animal is about to break out.",The Nutty Professor,5.4,702
9331,62000000,"['Action', 'Drama', 'Thriller']","['assassination', 'spy', 'ambush', 'cia', 'helicopter', 'based on novel', 'usa president', 'sniper', 'fbi', 'colombia', 'drug traffic', 'bomber', 'mission of murder', 'mercenary', 'insurgence', 'coast guard', 'spying', 'war', 'car bomb', 'drug cartel', 'conspiracy', 'shootout', 'infantry', 'violence', 'jack ryan', 'political cover-up']",en,18.832471,1994-08-03,215887717,141.0,The war of drugs would lead him to the war of power.,Clear and Present Danger,6.4,386
9334,60000000,"['Action', 'Fantasy', 'Adventure']","['egypt', 'temple']",en,37.537093,2002-04-16,165333180,92.0,Warrior. Legend. King.,The Scorpion King,5.3,779
9335,32000000,"['Action', 'Thriller', 'Crime']","['martial arts', 'war on drugs', 'kidnapping', 'bodyguard', 'baby-snatching']",en,47.5612,2005-08-02,85167639,87.0,The Best In The Business Is Back In The Game.,Transporter 2,6.2,1061
9336,4500000,"['Comedy', 'Crime']","['trainer', 'recruit', 'shenanigan', 'police academy']",en,15.002502,1984-03-22,146198896,96.0,What an Institution!,Police Academy,6.5,602
9339,82500000,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['regret', 'workaholic', 'heart attack', 'architect', 'dying and death', 'time travel', 'remote control', 'children', 'liposuction', 'hospital', 'wedding', 'dog', 'second chance', 'alternate reality', 'fatherhood', 'obese']",en,41.176631,2006-06-22,237681299,107.0,What If You Had A Remote... That Controlled Your Universe?,Click,6.0,2104
9341,60000000,"['Action', 'Thriller', 'Adventure', 'Science Fiction']","['magnetic field', 'center of the earth', 'disaster film']",en,29.211255,2003-03-28,74208267,136.0,Earth has a deadline.,The Core,5.4,516
9342,95000000,"['Action', 'Adventure']","['california', 'spy', 'hero', 'horseback riding', 'sword fight', 'revenge']",en,31.086791,1998-07-16,250288523,136.0,No one has seen his face... but everyone ... knows this mark.,The Mask of Zorro,6.3,1183
9348,35000000,"['Science Fiction', 'Horror', 'Action']","['telepathy', 'dna', 'paranoia', 'genetics', 'instinct', 'femme fatale', 'alien', 'on the run', 'decapitation', 'sexual attraction', 'los angeles', 'cocoon', 'genetic engineering', 'scientists', 'alien dna']",en,23.607071,1995-07-07,113374103,108.0,Our time is up.,Species,5.5,453
9350,70000000,"['Action', 'Adventure', 'Thriller']","['rocky mountains', 'airplane', 'hijacking', 'suitcase', 'climbing', 'heist', 'money', 'snow', 'mountain climbing', 'mountain']",en,26.19909,1993-05-28,255000211,112.0,The height of adventure.,Cliffhanger,6.1,588
9352,25000000,['Comedy'],"['paris', 'berlin', 'alcohol', 'sex', 'nudity', 'adventure', 'pen pals', 'travel', 'nudism', 'marijuana', 'teenager', 'duringcreditsstinger']",en,25.848003,2004-02-20,20796847,93.0,No actual Europeans were harmed in the making of this film.,EuroTrip,6.5,656
9353,32000000,"['Comedy', 'Family']","['nun', 'sport', 'orphanage', 'ordensbruder', 'ringer', 'money']",en,14.642055,2006-06-16,80197993,92.0,He's not lean. He's not mean. He's nacho average hero.,Nacho Libre,5.6,359
9355,12305523,"['Action', 'Adventure', 'Science Fiction']","['arena', 'sandstorm', 'dystopia', 'oasis', 'sequel', 'post nuclear', 'ozploitation']",en,36.582038,1985-06-29,36230219,107.0,Two men enter. One man leaves.,Mad Max Beyond Thunderdome,5.9,748
9357,12000000,"['Horror', 'Thriller']","['sexual abuse', 'hotel room', 'cheating', 'supermarket', 'penalty', 'nudity', 'knife', 'birthday party', 'photography', 'stalker', 'photo lab', 'suspense', 'sitting on a toilet', 'imagination', 'voyeurism', 'unfaithful husband']",en,20.624896,2002-08-21,52223306,96.0,The things that we fear the most have already happened to us...,One Hour Photo,6.6,435
9358,26000000,"['Horror', 'Mystery']","['ambulance', 'premonition', 'hospital']",en,37.355826,2003-01-31,90426405,90.0,Death is like a boomerang. it keeps coming back,Final Destination 2,5.9,1023
9360,45000000,"['Adventure', 'Horror', 'Thriller']","['amazon', 'jungle', 'anaconda', 'film crew', 'killer snake', 'river boat', 'amazon river', 'animal horror']",en,27.684779,1997-04-11,136885767,89.0,When You Can't Breathe You Can't Scream.,Anaconda,4.7,610
9361,40000000,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']","['secret love', 'mohawk', 'native american', '18th century', 'french and indian war']",en,37.776566,1992-09-25,75505856,112.0,The first American hero.,The Last of the Mohicans,7.1,732
9362,11000000,"['Action', 'Horror']","['nevada', 'small town', 'tractor', 'stranded', 'cult favorite', 'tentacle', 'rural', 'graboids', 'seismologist', 'binoculars', 'man eaten by monster', 'giant worm']",en,32.579697,1990-01-19,48572000,96.0,The monster movie that breaks new ground.,Tremors,6.6,864
9366,35000000,"['Crime', 'Drama', 'Thriller']","['undercover', 'colombia', 'mafia', 'mobster', 'dirty cop', 'informant', 'stealing money', 'marriage counselor', 'shaving cream', 'playing cards']",en,40.370442,1997-02-27,41954997,127.0,Based on a true story.,Donnie Brasco,7.4,1147
9367,220000,"['Action', 'Crime', 'Thriller']","['united states–mexico barrier', 'legs', 'arms', 'paper knife', 'guitar case']",es,14.269792,1992-09-04,2040920,81.0,"He didn't come looking for trouble, but trouble came looking for him.",El Mariachi,6.6,238
9372,65000,"['Documentary', 'Comedy', 'Drama']","['experiment', 'health', 'junk food', 'food industry', 'fast food', ""mcdonald's restaurant""]",en,10.400603,2004-01-17,28575078,100.0,The first ever reality-based movie ... everything begins and ends in 30 days!,Super Size Me,6.6,506
9374,55000000,"['Fantasy', 'Comedy']","['jealousy', 'beauty', 'immortality', 'rivalry', 'potion', 'drinking']",en,29.498304,1992-07-30,149022650,104.0,In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... sometimes it doesn't.,Death Becomes Her,6.3,636
9381,70000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","['submarine', 'baby', 'secret', 'future', 'mercenary', 'prosecution', 'protection', 'dystopia', 'moral conflict', 'smuggling', 'vision', 'pregnant', 'cyberpunk', 'sect']",en,27.568194,2008-08-20,72108608,101.0,Kill or be Killed.,Babylon A.D.,5.4,676
9383,95000000,"['Action', 'Science Fiction', 'Thriller']","['killing', 'human experimentation', 'scientist', 'invisible man', 'science experiment']",en,28.200874,2000-08-04,190213455,112.0,What would you do if you knew you couldn't be seen?,Hollow Man,5.6,634
9384,60000000,"['Comedy', 'Crime']","['informant', 'jumping from a rooftop', 'surveillance footage']",en,28.848842,2004-03-05,170268750,101.0,They're the man.,Starsky & Hutch,5.6,644
9387,20000000,"['Adventure', 'Fantasy', 'Action']","['gladiator', 'repayment', 'despot', 'barbarian', 'sword and sorcery']",en,31.802807,1982-04-02,79114085,129.0,Thief. Warrior. Gladiator. King.,Conan the Barbarian,6.6,650
9388,6500000,"['Comedy', 'Drama']","['father son relationship', 'capitalism', 'based on novel', 'smoking', 'lie', 'cigarette', 'research', 'law', 'health', 'marketing', 'politics', 'politician', 'tobacco', 'liar', 'dark comedy', 'cancer', 'independent film', 'money', 'morality', 'social satire', 'cigarette smoking', 'business', 'advertising', 'guilt', 'humiliation', 'lobby', 'bribe', 'corporation', 'lung cancer', 'lobbyist', 'tobacco industry', 'nicotine']",en,29.01153,2005-09-05,24793509,92.0,Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!,Thank You for Smoking,7.1,664
9390,50000000,"['Comedy', 'Drama', 'Romance']","['stadium', 'career', 'sport', 'sports agent']",en,27.039636,1996-12-06,273552592,139.0,Everybody loved him... Everybody disappeared.,Jerry Maguire,6.7,913
9398,28000000,['Comedy'],"['male model', 'time magazine', 'fashion show', 'fashion model', 'fictional awards show', 'lincoln assassination', 'coal mine']",en,38.0958,2001-09-28,60780981,89.0,3% Body Fat. 1% Brain Activity.,Zoolander,6.1,1337
9408,85000000,"['Animation', 'Comedy', 'Family']","['sea', 'world cup', 'surfer', 'wave', 'surfboard', 'giant wave', 'world champion', 'idol', 'mockumentary']",en,23.230851,2007-06-08,149044513,85.0,"In the coldest place on Earth, he's the hottest thing around.",Surf's Up,5.9,601
9414,20000000,"['Comedy', 'Thriller', 'Crime', 'Action']","['london england', 'bomb', 'brother brother relationship', 'helicopter', 'based on novel', 'bank', 'tv show', 'theatre milieu', 'mistaken identity', 'escape', 'agent']",en,6.397042,1997-11-14,13801755,97.0,"He’s on a mission so secret, even he doesn’t know about it.",The Man Who Knew Too Little,6.5,125
9422,70000000,['Drama'],"['success', 'advancement', 'right and justice', 'leukemia', 'lawyer', 'business start-up']",en,10.147321,1998-03-05,56702901,115.0,Justice has its price.,A Civil Action,6.1,109
9424,15000000,"['Mystery', 'Horror', 'Science Fiction']","['suicide', 'sex', 'island', 'nightmare', 'chase', 'police', 'insanity', 'high school', 'control', 'mind control', 'murder', 'teacher', 'student', 'brainwashing', 'teenager', 'rage', 'behavior']",en,9.378688,1998-07-24,17507368,84.0,In Cradle Bay it doesn’t matter if you’re not perfect.  You will be.,Disturbing Behavior,5.5,104
9425,75000000,"['Action', 'War', 'Science Fiction']","['space marine', 'dystopia', 'alien planet', 'genetic engineering']",en,11.873856,1998-10-23,14567883,99.0,"Left for dead on a remote planet for obsolete machines and people, a fallen hero has one last battle to fight",Soldier,6.1,221
9427,3500000,['Comedy'],"['suicide attempt', 'striptease', 'steel worker', 'repossession', 'male stripper']",en,17.002623,1997-08-13,257850122,91.0,The year's most revealing comedy.,The Full Monty,6.8,363
9428,21000000,"['Comedy', 'Drama']","['forgiveness', 'child prodigy', 'terminal illness', 'dysfunctional family', 'cigarette smoking', 'family conflict']",en,24.13081,2001-10-05,71441250,110.0,"Family isn’t a word, it’s a sentence.",The Royal Tenenbaums,7.4,1286
9429,17000000,['Comedy'],"['night life', 'nightclub', 'flower', 'flower shop', 'make a match', 'clubbing']",en,12.709227,1998-10-01,30331165,81.0,Score!,A Night at the Roxbury,5.9,198
9430,6500000,"['Crime', 'Comedy', 'Thriller']","['ecstasy', 'drug dealing', 'drug', 'reference to family circus', 'high', 'bisexual man', 'multiple storylines']",en,11.142389,1999-04-09,28451622,98.0,A weekend wasted is never a wasted weekend.,Go,7.0,196
9437,27000000,"['Drama', 'Mystery', 'Thriller', 'Crime']","['washington d.c.', 'covered investigation', 'investigation', 'north carolina', 'missing person']",en,18.913,1997-10-03,60527873,115.0,Smart Girls. Pretty Girls. Missing Girls.,Kiss the Girls,6.2,345
9443,5500000,"['Drama', 'History']","['underdog', 'scotland', 'jewry', 'patriotism', 'olympic games', 'jew', 'olympian sports team', 'ambition']",en,10.439971,1981-05-15,58972904,123.0,"This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.",Chariots of Fire,6.8,207
9444,53000000,"['Animation', 'Family']","['tzar', 'musical', 'russian revolution', 'train explosion', 'foreign language adaptation', 'exploding train']",en,45.565918,1997-11-20,139804348,94.0,Discover the Adventure Behind the Greatest Mystery of Our Time.,Anastasia,7.4,1432
9447,90000000,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","['piggy bank', 'shortage of money', 'pig', 'farm', 'piglet', 'talking animal', 'talking dog', 'dog', 'chimpanzee', 'talking pig']",en,11.356079,1998-11-25,69131860,92.0,This little pig went to the city...,Babe: Pig in the City,5.2,305
9448,13000000,"['Action', 'Adventure', 'Comedy', 'Thriller']","['bungee-jump', 'dark comedy', 'cigarette smoking', 'slow motion', 'video store', 'subtitled scene', 'kosher', 'stealing a car', 'movie poster', 'night vision goggles', 'suitcase full of money']",en,6.425528,1998-04-24,27007143,91.0,Nothing's more dangerous than some nice guys... with a little time to kill.,The Big Hit,6.1,109
9454,26000000,"['Drama', 'Romance', 'Comedy']","['france', 'child abuse', 'slavery', 'leonardo da vinci', 'prince', 'fairy tale', 'royalty', 'orphan', 'evil stepmother', 'step siblings', '16th century', 'brigands', 'gypsies', 'classism', 'bandits', 'commoner', 'emotional abuse']",en,21.988861,1998-07-31,65705772,121.0,Desire. Defy. Escape.,Ever After: A Cinderella Story,6.8,399
9457,45000000,"['Adventure', 'Action', 'Horror', 'Science Fiction']","['ocean liner', 'sea monster', 'jewel heist', 'armed robbery']",en,6.513856,1998-01-30,11203026,106.0,Full Scream Ahead,Deep Rising,6.0,154
9464,1500000,"['Romance', 'Comedy', 'Crime', 'Drama']","['prison', 'gambling', 'compulsive gambling']",en,10.009994,1998-01-20,2375097,110.0,Billy Brown just got out of jail. Now he's going to serve some real time. He's going home.,Buffalo '66,7.1,166
9469,25000000,['Drama'],"['prison', 'father son relationship', 'homicide', 'begnadigung', 'release from prison', 'forgiveness', 'college', 'basketball', 'independent film']",en,10.232599,1998-05-01,21567853,136.0,"The father, the son and the holy game.",He Got Game,6.7,134
9470,20000000,"['Action', 'Comedy', 'Crime', 'Fantasy']","['kung fu', 'magic', 'mafia', 'defense', 'gangster', 'policeman', 'anarchic comedy']",cn,13.658985,2004-02-10,100914445,99.0,So many gangsters...so little time.,Kung Fu Hustle,7.2,831
9471,120000000,"['Action', 'Adventure', 'Comedy']","['robbery', 'secret identity', 'secret agent']",en,33.616115,2003-06-27,259175788,106.0,This summer the Angels are back.,Charlie's Angels: Full Throttle,5.2,914
9472,20000000,['Comedy'],"['underdog', 'competition', 'bank', 'bar', 'ball', 'cheerleader', 'diet', 'wife', 'sport', 'gymnasium', 'pleite', 'fitness-studio', 'love', 'mail order bride', 'cheerleading', 'pirate', 'aftercreditsstinger', 'duringcreditsstinger']",en,41.156217,2004-06-18,167722310,92.0,Grab Life By The Ball,DodgeBall: A True Underdog Story,6.2,981
9476,65000000,"['Adventure', 'Drama', 'Romance', 'Action']","['poetry', 'knight', 'tournament', 'duel', 'torture', 'writer', 'impostor', 'church', 'game', 'jousting', 'aftercreditsstinger']",en,36.670399,2001-05-11,117487473,132.0,He Will Rock You,A Knight's Tale,6.6,907
9481,73000000,"['Drama', 'Mystery', 'Thriller', 'Crime']","['paraplegic', 'investigation', 'psychopath']",en,33.884459,1999-11-04,151493655,118.0,Serial killer vs. forensic genius,The Bone Collector,6.5,826
9486,40000000,"['Adventure', 'Action', 'Comedy']","['spy', 'hero', 'queen', 'intelligence', 'coronation', 'funeral', 'secret agent', 'queen elisabeth ii', 'weapon', 'spoof', 'explosion', 'agent', 'pen', 'duringcreditsstinger']",en,28.029015,2003-04-06,160583018,88.0,"He knows no fear, he knows no danger, he knows nothing.",Johnny English,6.0,852
9487,120000000,"['Adventure', 'Animation', 'Comedy', 'Family']","['winter', 'fight', 'ant', 'invention', 'collector', 'ant-hill', 'kids and family', 'grass', 'duringcreditsstinger']",en,87.350802,1998-11-25,363258859,95.0,An epic presentation of miniature proportions.,A Bug's Life,6.8,2303
9488,38000000,"['Action', 'Adventure', 'Family']","['spy', 'experiment', 'island', 'secret organization', 'wretch', 'weapon', 'rivalry', 'scientist']",en,24.085144,2002-08-07,119723358,100.0,Little Spies. Big Attitudes,Spy Kids 2: The Island of Lost Dreams,5.3,521
9489,65000000,"['Comedy', 'Romance']","['romantic comedy', 'online dating', 'woman director']",en,28.540267,1998-12-17,250821495,119.0,Someone you pass on the street may already be the love of your life.,You've Got Mail,6.3,838
9490,8000000,"['Comedy', 'Crime']","['smoking', 'company', 'marijuana', 'drug', 'woman director']",en,7.894489,1998-01-16,17460020,82.0,They'll do anything to save their best bud.,Half Baked,6.4,177
9493,15000000,['Comedy'],"['perfection', 'delivery', 'low intelligence', 'jet engine', 'twins separated at birth', 'artist colony', 'same habits', 'biological experiment', 'opposites', 'catholic orphanage']",en,17.638286,1988-12-09,216614388,107.0,Only their mother can tell them apart.,Twins,5.7,559
9495,15000000,"['Fantasy', 'Action', 'Thriller']","['halloween', 'arson', 'detroit']",en,44.690107,1994-05-11,94000000,102.0,Real love is forever.,The Crow,7.3,953
9502,130000000,"['Adventure', 'Animation', 'Family', 'Comedy']","['china', 'martial arts', 'kung fu', 'mentor', 'snake', 'restaurant', 'shop', 'strong woman', 'bravery', 'tiger', 'turtle', 'panda', 'sensei', 'anthropomorphism', 'fighting', 'ancient china', 'monkey', 'master', 'destiny', 'evil', 'aftercreditsstinger', 'monkey warrior', 'noodle']",en,84.689648,2008-06-04,631744560,90.0,Prepare for awesomeness.,Kung Fu Panda,6.9,3145
9504,12500000,"['Crime', 'Drama', 'Mystery']","['robbery', 'office', 'shop', 'estate agent', 'company', 'contest', 'cowardliness', 'cult film', 'real estate', 'pressure', 'neo-noir']",en,13.939054,1992-09-15,10725228,100.0,Lie. Cheat. Steal. All in a day’s work.,Glengarry Glen Ross,7.5,323
9509,70000000,"['Action', 'Drama', 'Thriller', 'Crime']","['mexico', 'cia', 'kidnapping', 'diary', 'bible', 'bodyguard', 'stuffed animal', 'cell phone', 'alcoholic', 'grenade launcher', 'bloodshed', 'swim meet']",en,45.299089,2004-04-23,130293714,146.0,"Creasy's art is death, and he is about to paint his masterpiece.",Man on Fire,7.3,1553
9515,10000000,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']","['mexico city', 'midlife crisis', 'cocktail', 'independent film', 'stranger', 'hit man']",en,5.647538,2005-05-12,17297244,96.0,A hitman and a salesman walk into a bar...,The Matador,6.2,136
9516,3500000,"['Drama', 'Action', 'Crime']","['black people', 'drug dealer', 'ghetto', 'weapon', 'delinquency', 'los angeles']",en,3.418871,1993-05-26,27900000,97.0,This is the truth. This is what's real.,Menace II Society,7.2,173
9531,39000000,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']","['saving the world', 'dc comics', 'super computer', 'identity crisis', 'loss of powers', 'sequel', 'superhero', 'based on comic book', 'hacking', 'super powers', 'superhuman strength']",en,22.164202,1983-06-17,75850624,125.0,If the world's most powerful computer can control even Superman...no one on earth is safe.,Superman III,5.3,490
9532,23000000,['Horror'],"['omen', 'airplane accident', 'corpse', 'death', 'near-death experience']",en,38.799596,2000-03-16,53302314,98.0,No accidents. No coincidences. No escapes. You can't cheat death.,Final Destination,6.4,1378
9533,78000000,"['Crime', 'Thriller', 'Horror']","['psychopath', 'serial killer', 'fbi agent']",en,10.083905,2002-09-29,209196298,124.0,Before the Silence.,Red Dragon,6.7,1115
9535,80000000,"['Comedy', 'Crime']","['new york', 'mafia boss', 'wedding', 'psychiatrist']",en,29.415229,1999-03-05,176885658,103.0,New York's most powerful gangster is about to get in touch with his feelings. YOU try telling him his 50 minutes are up.,Analyze This,6.4,503
9541,35000000,"['Comedy', 'Romance']","['yuppie', 'daughter', 'loss of wife']",en,14.699342,2004-03-25,36098382,102.0,He wanted it all...but he got more than he bargained for.,Jersey Girl,5.8,325
9543,150000000,"['Adventure', 'Fantasy', 'Action', 'Romance']","['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']",en,62.169881,2010-05-19,335154643,116.0,Defy the Future,Prince of Persia: The Sands of Time,6.2,2317
9544,40000000,"['Horror', 'Thriller']","['race against time', 'psychopath', 'homepage', 'cop', 'doctor', 'spirit', 'killer', 'voyeurism']",en,6.756886,2002-08-09,18902015,101.0,The last site you'll ever see.,FearDotCom,3.2,105
9549,27000000,"['Drama', 'History']","['cold war', 'pilot', 'space travel', 'politics', 'historical figure', 'flight', 'astronaut', 'space race', 'sound barrier']",en,17.567332,1983-10-20,21500000,193.0,How the future began.,The Right Stuff,7.3,235
9552,8000000,"['Drama', 'Horror', 'Thriller']","['exorcism', 'holy water', 'religion and supernatural', 'vomit', 'christian', 'possession', 'profanity', 'priest', 'ouija board', 'satan', 'paranormal phenomena', 'girl', 'demon', 'strong language', 'disturbed child', 'crisis of faith', 'sfx']",en,47.584643,1973-12-26,441306145,122.0,"Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.",The Exorcist,7.5,2005
9557,20000000,['Comedy'],"['gay', 'bikini', 'cruise ship', 'babes']",en,7.034752,2002-10-01,8586376,94.0,"... once you're on, you'll want to get off...",Boat Trip,4.7,146
9562,80000000,"['Action', 'Adventure', 'Science Fiction']","['professor', 'time travel', 'quantum mechanics', ""hundred years' war"", 'excavation', 'la roque', 'knight', 'medieval times']",en,11.22268,2003-11-26,19480739,116.0,They had to travel into the past to save the future,Timeline,5.4,318
9563,55000000,['Drama'],"['american football', 'trainer', 'training', 'american football coach', 'sport', 'american football stadium']",en,23.127561,1999-12-16,100230832,163.0,Play or be Played.,Any Given Sunday,6.8,422
9566,55000000,"['Drama', 'Mystery', 'Thriller']","['sport', 'luck', 'san francisco giants', 'child custody', 'baseball pitcher', 'baseball fan', 'psychotic fan', 'sports agent', 'driving range', 'steam room']",en,4.366488,1996-08-15,18626419,116.0,All fans have a favorite player.  This one has a favorite target.,The Fan,5.7,194
9567,70000000,"['Action', 'Drama', 'War']","['u.s. army', 'nigeria', 'president']",en,27.055085,2003-03-07,85632458,121.0,He was trained to follow orders. He became a hero by defying them.,Tears of the Sun,6.4,573
9570,20000000,"['Adventure', 'Family', 'Science Fiction', 'Action']","['killer robot', 'space marine', 'ghost ship', 'black hole']",en,8.265317,1979-12-18,35841901,98.0,A journey that begins where everything ends!,The Black Hole,6.1,131
9571,6900000,"['Comedy', 'Drama']","['1970s', 'texas', 'high school', 'comedy', 'coming of age', 'summer', 'teenager', 'period drama', 'great soundtrack']",en,26.181753,1993-09-24,7993039,102.0,See it with a bud.,Dazed and Confused,7.4,583
9573,50000000,"['Crime', 'Drama', 'Mystery', 'Thriller']","['houseboat', 'heart', 'investigation', 'police', 'ex-cop', 'suspense', 'heart transplant', 'fbi profiler']",en,10.089065,2002-08-04,26199517,110.0,He's a heartbeat away from catching the killer,Blood Work,6.1,206
9574,80000000,"['Comedy', 'Family', 'Science Fiction']","['wedding vows', 'inventor', 'slime', 'green', 'flight', 'mad scientist', 'wedding']",en,11.50396,1997-11-26,177977226,93.0,Catch it if you can!,Flubber,5.3,695
9576,21000000,"['Comedy', 'Romance']","['infidelity', 'love', 'friends', 'cross dressing', 'reputation', 'unemployed actor', 'serenade', 'hit in the crotch', 'apology', 'live television', 'actress', 'actor']",en,20.818567,1982-12-16,177200000,116.0,What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.,Tootsie,6.9,421
9593,85000000,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['magic', 'movie in movie', 'spoof', 'magical object', 'cartoon cat', 'ticket', 'self-referential', 'projectionist', ""child's point of view""]",en,32.044191,1993-06-18,137298489,130.0,This isn't the movies anymore.,Last Action Hero,6.1,712
9594,15000000,"['Thriller', 'Action', 'Crime', 'Drama']","['loss of parents', 'karate', 'fighter', 'revenge', 'hong kong', 'twins', 'hoodlum']",en,10.484642,1991-08-10,30102717,110.0,Two brothers separated by the violence. Now together in a mission of revenge.,Double Impact,5.3,215
9598,30000000,"['Fantasy', 'Drama', 'Comedy', 'Family']","['sheep', 'pig', 'affection', 'piglet', 'heroism', 'talking animal', 'separation', 'german shepherd', 'grandson', 'talking pig']",en,34.36645,1995-07-18,254134910,89.0,A little pig goes a long way.,Babe,6.0,733
9600,30000000,"['Crime', 'Comedy']","['绝地奶霸', '卧底肥妈', 'big爆任务', '超级妈妈']",en,24.389194,2000-05-31,173959438,98.0,This FBI agent is going undercover... and he's concealing more than a weapon.,Big Momma's House,5.6,506
9607,48000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['saving the world', 'brother brother relationship', 'royalty', 'dinosaur', 'based on video game', 'woman director', 'multiple dimensions']",en,14.587367,1993-05-28,20915465,104.0,This Ain't No Game.,Super Mario Bros.,4.0,232
9610,18000000,"['Adventure', 'Fantasy', 'Action']","['swordplay', 'sword', 'magic', 'warrior woman', 'lone wolf', 'wizardry', 'royalty', 'barbarian', 'sword and sorcery']",en,18.379124,1984-06-29,100000000,103.0,The most powerful legend of all is back in a new adventure.,Conan the Destroyer,5.8,383
9614,12000000,['Comedy'],"['loss of mother', 'loss of father', 'golf', 'sport', 'taxes']",en,26.598884,1996-02-16,41205099,92.0,He doesn't play golf... he destroys it.,Happy Gilmore,6.5,755
9615,85000000,"['Action', 'Crime', 'Drama', 'Thriller']","['car race', 'car journey', 'car mechanic', 'auto', 'car garage', 'auto-tuning', 'drifting', 'car', 'automobile racing']",en,8.282876,2006-06-03,158468292,104.0,"On the streets of Tokyo, speed needs no translation...",The Fast and the Furious: Tokyo Drift,6.1,1705
9618,55000000,"['Action', 'Adventure', 'Comedy']","['prisoner', 'war on drugs', 'los angeles']",en,22.787667,1989-12-22,63408614,104.0,Two of L.A.'s top rival cops are going to have to work together... Even if it kills them.,Tango & Cash,6.1,458
9619,116000000,"['Action', 'Adventure', 'Thriller']","['helicopter', 'small town', 'mayor', 'evacuation', 'motel', 'lava', 'volcano', 'cabin', 'lovers', 'natural disaster', 'partnership', 'volcanologist', 'rescue', 'explosion', 'scientist', 'seismograph', 'volcanic eruption', 'rowboat', 'catastrophe', 'acid', 'county fair', 'abandoned mine', 'volcanic ash']",en,16.90444,1997-02-07,178127760,108.0,The pressure is building...,Dante's Peak,5.7,428
9620,60000000,"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']","['prophecy', 'engineer', 'scientist', 'millionaire']",en,29.018826,2003-12-25,96269812,119.0,Remember the future.,Paycheck,5.9,581
9621,57000000,"['Comedy', 'Drama', 'Romance']","['suicide', 'hotel room', 'suicide attempt', 'new love', 'funeral', 'airplane', 'lovers', 'falling in love']",en,22.894898,2005-10-06,52034889,123.0,It's a heck of a place to find yourself,Elizabethtown,6.1,327
9624,50000000,"['Action', 'Thriller']","['fight', 'inuit', 'petrol', 'company', 'alaska', 'enviromental']",en,9.114168,1994-02-18,49000000,102.0,His Battle To Save The Alaskan Wilderness And Protect Its People Can Only Be Won...,On Deadly Ground,4.5,104
9626,17900000,"['Adventure', 'Fantasy', 'Action']","['monster', 'swordplay', 'queen', 'talisman', 'marvel comic', 'based on comic book', 'sword and sorcery']",en,12.752463,1985-04-09,6948633,89.0,A woman and a warrior that became a legend.,Red Sonja,5.0,206
9631,50000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']","['corruption', 'hostage', 'pension', 'innocence', 'police', 'hostage-taking', 'murder', 'suspense', 'conspiracy', 'bullet wound', 'negotiator']",en,28.725621,1998-07-29,44547681,140.0,He frees hostages for a living. Now he's taking hostages to survive.,The Negotiator,6.8,582
